ID,AverageMass,hu0,hu1,hu2,hu3,hu4,hu5,hu6
55,4.9138,2.7141255678879337,7.615134305623679,10.39675541544934,10.39675541544934,22.879471104214332,15.049443099564943,-21.96922208410962
56,4.9138,2.671809411496332,6.634948849040617,9.348394387922008,9.348394387922008,20.620780092188696,13.870738576946232,20.543706623997846
57,4.9129,2.69533153703924,6.638722078785679,9.407586557014675,9.407586557014675,20.57748270552585,13.856512547621572,20.604469126113667
58,4.9141,2.6930175566089614,6.608032012399329,9.315607791995637,9.315607791995637,-20.528347782615725,-14.896253856249619,20.485044252352807
59,4.9128,2.68366719014351,6.673810641983876,9.290635615246032,9.290635615246032,-20.34452864157663,-14.210478438070856,-21.144957433365107
60,4.9944,2.6909914357094435,7.926405847323011,10.261768344063197,10.261768344063197,21.290843461088595,15.9658127848904,-20.779093643787668
61,4.9945,2.6559350778701085,7.332850794384359,10.38134523787491,10.38134523787491,21.079048305618254,-14.022161456927963,20.454642128672475
62,4.9941,2.648314680679992,7.481783553278494,13.020821820090383,13.020821820090383,22.8544103090539,14.006942136219624,21.808585775572432
63,4.9948,2.6679018678655035,7.4516026969706415,10.680473138596675,10.680473138596675,-22.52027210470212,14.67485724064152,-21.74079099892994
64,4.995,2.5880074902062624,6.299629596014007,9.03913125176256,9.03913125176256,19.315179945766122,12.991761335085831,19.594705448895763
65,4.9944,2.651482991398792,6.283133916456324,8.845918224906157,8.845918224906157,19.377617187536327,13.185775159750722,-19.572210756385047
66,4.9932,2.656790724079114,6.258244800976058,8.909563688017306,8.909563688017306,19.459798737003045,13.1008255859411,19.719414415801626
67,4.9941,2.595134193298933,6.1520586152650445,8.883627471391353,8.883627471391353,19.368291141401297,13.247343510034844,18.859220890074067
68,5.44,2.6611392857524416,6.78308334136587,10.013973268128284,10.013973268128284,-20.485471707253406,13.894498183040836,-20.348328383016483
69,5.4393,2.669668436709899,6.8296481883304665,10.55057796960287,10.55057796960287,-21.1074360296344,-14.131708564581208,21.591672482646228
70,5.4393,2.648565296986615,6.823107064642268,10.491729036519917,10.491729036519917,-21.324392896887908,14.126446885362325,-21.98578547276157
71,5.4394,2.6596078664221134,6.684664548122448,10.148885606409792,10.148885606409792,21.651787272047244,14.462062682655418,21.383181385470806
72,5.4397,2.6753348504458105,6.617540212890823,10.907494713074266,10.907494713074266,21.2675400269203,13.835989373109939,-21.681856863786567
73,5.4401,2.613229770655977,7.307122873696167,8.630920454309564,8.630920454309564,-20.05788147806251,-14.212230485552993,-21.643184888392714
74,5.4396,2.6026603029224193,6.210309042203823,9.136631485833039,9.136631485833039,19.51479937688746,13.347623917886445,19.42918483950161
75,5.4391,2.6573371351289725,7.255617177301133,8.853394653681576,8.853394653681576,-20.654458495974467,-14.425672118225908,-20.865414836218665
76,5.4397,2.6469045812484024,6.580684381844041,8.79772411167922,8.79772411167922,20.596948399068047,14.0251832136935,19.861511297979526
77,3.9197,2.7130453758676927,8.690538594028313,10.558622927103867,10.558622927103867,21.89700788645157,-15.213789393139205,-21.502337621015258
78,3.919,2.724103699722158,7.5095874258208095,10.475342754704014,10.475342754704014,-22.115380651739518,15.054085632226903,-22.283119224997048
79,3.9184,2.7047345234109255,7.14132229337974,10.077681304876677,10.077681304876677,-21.879060239643398,15.300310315561827,-22.263415279261583
80,3.9171,2.683805551324376,7.248532439601074,10.352707783763897,10.352707783763897,21.038545997248047,14.116548035187858,-21.02681454723994
81,3.9169,2.695730331238249,7.112237190330796,10.467434148786461,10.467434148786461,21.248788809642615,14.489400911208886,21.0525728710629
82,3.9181,2.7030924578986713,7.034215019714122,10.21887658837106,10.21887658837106,-21.37328477450205,-14.54993861902568,21.868575743492432
83,3.918,2.7109095937276275,7.503739241213868,11.432764637376817,11.432764637376817,22.235365651420654,-14.996791232728004,-22.170303096886634
84,3.9173,2.7063258881011367,7.043394827348852,12.030535978816639,12.030535978816639,-23.065440418330336,14.970418618585088,23.583023234817837
85,3.9176,2.647219543288133,6.413505098045383,9.174615781060945,9.174615781060945,-21.450022979460766,14.784124262055283,20.84676689224999
86,3.9172,2.668302207087997,6.475427882954046,9.368853162101454,9.368853162101454,22.946929827609235,-15.065677675497174,-22.442430193683553
87,3.9168,2.6665501008356713,6.4596362226424,9.24533846734946,9.24533846734946,-23.2168164289429,15.567819737228056,-22.980883941956414
88,3.9163,2.650594008720265,6.443909054898747,9.36801020070279,9.36801020070279,21.574549279286867,-14.560555192462958,21.966190650540526
89,3.9152,2.649952720123961,6.401324059854395,9.222716893802701,9.222716893802701,-20.611628120592965,-14.112970929839099,21.74293513213259
90,3.9162,2.6213190149139995,6.395394833719631,9.18901835557486,9.18901835557486,21.184840394152037,14.1461102751239,-20.696812901394622
91,3.9164,2.6261135258551502,6.310480052243938,9.150719359791157,9.150719359791157,20.714172496464425,13.904580479061448,21.2044531119925
92,3.915,2.6684329311993173,6.47983715758363,9.245530559210318,9.245530559210318,21.3183639765388,13.996078262576402,20.17020645527413
93,3.9142,2.6888994242183393,6.578151750725665,9.55779464010418,9.55779464010418,22.03946415839347,14.81100834058035,21.668131558208984
94,3.9149,2.679231815244686,6.371060324612155,9.873516012627146,9.873516012627146,-21.297460192052572,14.148188884969603,-21.491639524673506
95,3.9147,2.696079563194357,6.712446032866444,9.413561671010122,9.413561671010122,23.641544056670256,-15.70683439749585,-23.180289463958083
96,5.0155,2.6965285205808676,7.137716658224365,10.596545919916803,10.596545919916803,21.48957801742617,-14.76092647339854,-21.32328745137529
97,5.0157,2.679479627829752,7.323164236997817,10.476870250307782,10.476870250307782,21.109364226958512,-14.884865814934718,-20.78472653916447
98,5.015,2.671391246823359,7.230815436301768,10.010500208196401,10.010500208196401,20.120499319533984,13.758612634833506,-21.56777656644465
99,5.0159,2.667512210193834,6.854240070888225,9.636262894480966,9.636262894480966,20.234147563347975,13.558884086692952,20.077286639730936
100,5.0149,2.6945654647408714,7.332984917692341,10.73000651422158,10.73000651422158,-21.79599410884517,14.88630467367083,21.98629836961482
101,5.0151,2.70796278288768,7.4927349760779585,10.383831252877288,10.383831252877288,23.550612996751227,15.803092947030324,23.290776224203043
102,5.0153,2.7063828683739506,7.2034307195773915,11.565081074168768,11.565081074168768,23.679599222647596,-15.949855888479254,-23.381686536445947
103,5.0142,2.661000468039777,6.481434587124106,8.871069109450517,8.871069109450517,19.732457369284734,13.532311152161942,-20.077557773300423
104,5.0151,2.6653549308775935,6.490893757115468,8.887590596697683,8.887590596697683,19.813184370754843,13.596118268493822,-20.133799990734182
105,5.0151,2.664982919249628,6.51253130329746,8.88106521940173,8.88106521940173,19.789235876433093,13.58360719052085,-20.132692208689367
106,5.0143,2.6683571217061433,6.730103447477731,9.014274581871447,9.014274581871447,20.880047336491145,14.354693837512206,-21.313348510151776
107,5.0146,2.6687288471545125,6.714319150997548,9.100859636785794,9.100859636785794,23.23393892999857,-15.167153714042145,22.200794234765375
108,5.0129,2.6660340753746805,6.511042107328573,9.232086157656566,9.232086157656566,-21.599550770098045,-14.326860972821333,21.262503563268144
109,5.0138,2.6708432198077126,6.447228821230311,8.981401215519828,8.981401215519828,-20.12017417749106,-13.777641089908604,-20.594773659534603
110,5.0136,2.6565708007695314,6.541920993549527,9.015993679867728,9.015993679867728,-20.03390743916101,-13.841425732954567,-19.89352668561073
111,5.0136,2.6564681420598486,6.531182398751208,9.074695551785181,9.074695551785181,19.863675280749348,13.635697515239908,-19.675844190476575
112,5.0123,2.678228063149236,6.5600994688354985,9.12341913201833,9.12341913201833,20.266209851351512,14.534103198543491,19.887428768021184
113,5.0111,2.689608338862414,6.542662113156883,9.220400745980033,9.220400745980033,21.682241730046094,14.247369655166825,20.014680966179046
114,5.0121,2.7031595916274584,6.4980347635459665,9.681790122422447,9.681790122422447,-22.280741875679364,-14.960130624369333,-22.872476134206792
115,5.0094,2.679898821043818,6.364638725024079,9.45942229741131,9.45942229741131,22.30741123720605,14.856797741541977,-22.506935891481955
116,5.0101,2.6935423000138923,6.389618116815459,9.677977261062738,9.677977261062738,21.44595748789112,14.139886354293287,-21.348667075914626
117,5.0102,2.6379068485163084,6.354478333984708,8.939746955757707,8.939746955757707,19.3701182678403,13.030788660240999,19.435950352810455
118,5.0104,2.6694794355372427,6.678721970542498,8.985389043911807,8.985389043911807,19.952182723179437,13.657370582887625,-20.737959958157525
119,5.0039,2.6717256232273265,6.412560524756523,8.937467369457467,8.937467369457467,19.85370126921358,13.539997335071687,-20.31649877413441
120,5.0023,2.695963989355077,6.613358627468505,9.179400105364149,9.179400105364149,21.38306049456724,14.449670291917823,21.554456028387428
121,5.0022,2.6460692977336073,6.45719754241318,8.988551513679786,8.988551513679786,20.942705920826317,14.377160746404769,-21.004102823825452
122,5.0012,2.6992197763656063,6.724941773874448,9.164376612562101,9.164376612562101,21.59899289141227,-15.277566879685066,21.91514149262548
123,5.0005,2.6827562069297946,6.858059415206434,9.085681963622164,9.085681963622164,-23.22638580641291,17.27119084854298,-23.24654222927764
124,5.0003,2.675960340576302,6.45765670117225,9.200477335699087,9.200477335699087,-21.403644128478323,-14.497445085770472,21.849392448575212
125,4.9989,2.704639610380067,6.821045189123825,9.156791438833789,9.156791438833789,-22.00062522872351,-15.054956322809264,-23.50714865226075
126,5.5468,2.7289186222902044,7.219189328183361,10.419672263480722,10.419672263480722,-22.028437389784497,-14.786061948687504,-21.80911333071223
127,5.5465,2.7215461985883342,7.389861606311825,9.902548453498893,9.902548453498893,20.718566197693054,14.177175738219809,21.042273116184766
128,5.5472,2.7227005498136103,6.970559687407783,10.108696794181217,10.108696794181217,-21.45075010090331,14.55881522383433,21.246944624269812
129,5.547,2.72484025851749,7.219035500041289,10.059355017970091,10.059355017970091,21.53944149737693,-14.787172259090815,21.99412255422767
130,5.5462,2.733677540615352,7.210805748216842,10.308619317309258,10.308619317309258,-22.43784493110017,14.888318211590164,-22.113561754111217
131,5.5456,2.7209687045069293,7.061470580371603,10.34210122857715,10.34210122857715,-22.093842602262097,-14.816407443214699,22.426090342729424
132,5.5451,2.722834201495382,7.052992776073527,10.131203172885938,10.131203172885938,21.687926927089418,14.746421828011496,-21.189064914581607
133,5.5457,2.6893915500643435,6.984765178998011,9.297933662210143,9.297933662210143,-20.59407171537802,-15.135952208662161,20.433640261869872
134,5.5451,2.706159947066898,7.076571802880514,9.348145314849056,9.348145314849056,-20.771717673530148,-15.091565994343359,21.294647882048924
135,5.5438,2.6939038200529204,6.979278355887416,9.307076900766116,9.307076900766116,-20.8918219033787,-14.476060177163685,-21.520191058597696
136,5.5442,2.700272831625721,7.073725201565956,9.348976629834528,9.348976629834528,21.63394029510978,-14.968853000859932,-21.790103779921274
137,5.5417,2.677870306345292,6.612524763440448,9.266193638796807,9.266193638796807,23.09502059960061,15.52644955002455,-23.066839667271456
138,5.5442,2.6886353990540792,6.805651027287603,9.216049550416342,9.216049550416342,-22.47035401891046,14.731505262921964,-21.316873367108702
139,5.5442,2.669939441418199,6.334816391387558,9.210352066208019,9.210352066208019,-21.653986666845352,-15.373997555257496,-22.111186695918718
140,5.5442,2.6786919198045225,6.732516904216923,9.103581444755466,9.103581444755466,20.525256078986335,13.947902728176517,-20.63802642080148
141,5.5445,2.676844082386185,6.718648183504498,9.146881386030618,9.146881386030618,20.324423220653365,13.805074300373198,-20.41438324762495
142,5.5435,2.6786788964333232,6.703035580656105,9.192762739372096,9.192762739372096,20.410703561459126,13.860880492660392,20.08887391109008
143,5.516,2.6874003733566574,6.894156173575697,9.463492336590273,9.463492336590273,-20.678155271480374,-14.519730011540604,20.714506038066162
144,5.542,2.6940225212639755,6.94102911585757,9.329242678582762,9.329242678582762,-21.35248643508795,-14.487060252616073,-21.287503979073872
145,4.6638,2.6814381688131026,6.45391177482238,9.36505263538775,9.36505263538775,21.700131114266682,14.552680134122449,-21.506708761549508
146,4.6643,2.648247141972763,6.3838462739378565,9.293717270250697,9.293717270250697,-22.225154497433614,-15.01623503185087,23.179721711942346
147,4.6634,2.7041629223015233,6.96521112839915,9.012125465653813,9.012125465653813,21.548279170071957,15.25214433797271,-21.837460064855236
148,4.6628,2.724279329550657,6.422389135672048,9.87944933886289,9.87944933886289,21.801741775221455,-14.812763615983405,21.45385788610004
149,4.6634,2.7407195899507917,6.77873284950602,9.35286576024663,9.35286576024663,21.439102192682313,14.502461128482999,21.34952441676469
150,4.6623,2.7343174283429224,6.897581759991173,9.220663571037324,9.220663571037324,20.559100664361424,14.045400021292938,20.81606579071268
151,4.6623,2.6561723449901455,6.55104915971332,9.09644917190568,9.09644917190568,-20.515423827258264,14.99663585896901,-21.17594673136477
152,5.4823,2.732112132602942,7.446065160308945,10.258764417945024,10.258764417945024,21.982848716280664,-15.062074661256187,21.419552185263314
153,5.4827,2.72701959058834,7.97374238398338,11.209034729864147,11.209034729864147,22.30492903242264,-15.238192923130347,-22.489750573707216
154,5.4814,2.7161228302959066,8.360589096083052,10.435724005052798,10.435724005052798,-21.720005164848196,16.356373159575853,-22.910696346806308
155,5.4811,2.705904886946592,7.788587341224217,11.14290877979087,11.14290877979087,-22.760999100923684,-14.815892031887012,-21.694080449969977
156,5.4818,2.7021153083861345,8.298460432323912,11.192959513006208,11.192959513006208,-21.534902932233543,15.715570570978018,21.47157405960494
157,5.4823,2.696166654217163,7.015635698428607,9.473338161895397,9.473338161895397,20.373854128679938,13.743179810807613,20.00944780386042
158,5.4812,2.7053774684085528,7.111764059741278,9.305081869280944,9.305081869280944,21.944951778024272,14.351511420475667,20.669743049120463
159,5.4772,2.721720495018689,7.6780038438112355,9.41044645267091,9.41044645267091,-22.08723134138832,15.515641939155733,21.83313029819553
160,5.4766,2.710283798412102,6.906865016111125,9.501219465029925,9.501219465029925,21.12989803096287,14.434495362030324,-21.348422448755546
161,5.4763,2.7040914981778883,6.978871408511395,9.48579065510043,9.48579065510043,20.30199383377958,13.888313805661891,-20.473872899619497
162,5.4772,2.6975747175173477,6.893626065020493,9.42196354357974,9.42196354357974,19.781360273610822,13.517764932789461,-20.859795196957204
163,5.4964,2.7465095259422885,6.788973140627419,10.239018019766602,10.239018019766602,21.165660314227377,14.129434101488457,22.526307513486643
164,5.4984,2.7495455307402765,6.927798003801651,11.109721801202465,11.109721801202465,23.926526940511717,-15.984102566599402,25.608350260972404
165,5.4969,2.741145811411223,6.822865626890943,10.69090885409936,10.69090885409936,21.786690152473096,14.355104895375643,-21.717121842608048
166,5.4988,2.756240056682509,6.762166663050897,10.37998312528736,10.37998312528736,-22.0743108526809,-14.239792648421309,21.200250830956925
167,5.498,2.669923524900122,7.015514032172817,8.779385875085909,8.779385875085909,20.956968530975974,14.569908592546877,21.956804991970714
168,5.4983,2.67836038000817,7.272116359571795,8.829262750636738,8.829262750636738,21.690812759959766,-15.205094134788862,-22.129066838058133
169,5.4948,2.7443634225587195,7.238684833172213,10.263170004410267,10.263170004410267,22.148359587409537,-15.280457660141995,-20.90482970609161
170,5.495,2.754079609052364,7.117765941051388,10.838457181844893,10.838457181844893,21.92342931704307,14.488381960092275,21.94726951872535
171,5.4946,2.755834571727571,6.956763618321257,10.931387689237482,10.931387689237482,-23.676320479099974,15.410104232217241,-23.367652848774142
172,5.4933,2.7604758160571685,7.061923290706611,10.551006847818018,10.551006847818018,21.52626592906252,15.02900090430477,-22.212410339598485
173,5.4892,2.7472610153993857,6.58350938265915,10.934233763259503,10.934233763259503,-22.200603986033094,-14.253384287099703,21.69802129304603
174,5.4924,2.709000493363405,6.278679440157685,9.32967553248096,9.32967553248096,20.077536147061252,13.37566231351477,20.154211098708444
175,5.4931,2.7054467078413458,6.668664602932547,9.27446304461199,9.27446304461199,20.98695387283784,14.088237306783366,20.274816763587918
176,5.4903,2.7123267692104585,7.142566920601813,9.028456968928731,9.028456968928731,-22.870714161975584,-15.50911105835434,-22.42716030353342
177,5.4883,2.702984329089851,7.024244880193724,8.927499467230726,8.927499467230726,-24.717664491902298,17.615295954610414,23.91696326554889
178,5.4899,2.6858435980076787,7.014087027441359,8.84417661999348,8.84417661999348,-21.150444691745058,-14.532961524117434,21.04796699469854
179,5.4885,2.6597451181877503,7.401180642098065,8.73469355594011,8.73469355594011,-21.042111352400045,-14.538796510683456,20.652037748116648
180,5.4883,2.6549759103861814,7.172410910073318,8.671197575122685,8.671197575122685,-21.24695409431918,14.839734519490085,-20.503145578059527
181,5.4875,2.6706268485244102,7.2694310279902465,8.863081917607083,8.863081917607083,21.338862566064282,14.681537595944354,20.98358672961614
182,5.4872,2.688058650157967,6.957771143168141,9.032872958166546,9.032872958166546,21.281768211868425,14.371133820519336,20.762380630177415
183,5.4881,2.698627857662725,6.350516230342827,9.41402240560107,9.41402240560107,20.57514126049368,13.679973011568636,20.624398567578023
184,5.487,2.771609172723475,7.16286004640036,9.075854744249888,9.075854744249888,21.645504755918996,-15.258320880973637,-21.85292760912635
185,5.6244,2.808931066707992,7.432067060887449,10.458606424623913,10.458606424623913,-22.200844379342282,-14.816156626307967,21.83517070271116
186,5.6269,2.808705350949702,7.444663904348547,10.605685635887944,10.605685635887944,21.954984038917313,14.901858475459619,-22.845908874532427
187,5.6265,2.8002494537217792,7.267249402495596,10.31279049116337,10.31279049116337,-22.18851495180834,-15.805026397024301,22.546493761876782
188,5.6259,2.744330127696679,7.045285823746905,9.333078618315804,9.333078618315804,21.477896695123352,14.753529259492325,-22.81551471749263
189,5.6236,2.7533245287690717,7.096350522282625,9.506984407416425,9.506984407416425,23.109406427342055,-17.00624347975851,-24.13290032057514
190,5.6244,2.7584206511251756,7.324836470820533,9.534862787504364,9.534862787504364,-21.587189300159345,15.071705532038864,-21.572210403870255
191,5.6233,2.7517414233332094,6.946553942728692,9.497970305108721,9.497970305108721,21.202010475018568,-14.500013274806989,21.68279349723944
192,5.6232,2.7488688102606913,7.033208681066903,9.295464871733781,9.295464871733781,-20.933598529556072,-15.73604999940126,22.46386871403448
193,5.6203,2.7448757560298933,7.047088983771844,9.331962005890981,9.331962005890981,-21.7856886784583,14.3702815296202,-20.881944692672256
194,5.6215,2.853544496510902,7.1967851288890206,9.885184409736318,9.885184409736318,22.149972714703758,15.072934130330461,-22.875932513693453
195,5.6211,2.728123663839511,6.934666426774708,9.481019492752518,9.481019492752518,21.526378111278657,14.654572251055125,-22.141133992739547
196,5.6186,2.728170569454944,7.194924130484026,9.466199576541657,9.466199576541657,-22.936481657590107,15.691104723211884,23.173054508510507
197,5.6191,2.7231853415398986,6.89266894114171,9.19442670913279,9.19442670913279,21.506845136771368,16.281013097597825,-21.867465150153745
198,5.6198,2.7210376456885554,6.858087295570738,9.262041852923275,9.262041852923275,-21.96402448012829,-14.919592042042876,22.01319996419775
199,5.3548,2.706643666056298,6.852204191055837,10.62805762340583,10.62805762340583,-22.097256997821333,14.600987056553224,-22.328053661017897
200,5.353,2.6880616415127117,6.663063261646705,10.366027359623812,10.366027359623812,22.21594719712653,14.873188535844584,-21.870806174618824
201,5.3539,2.705263632137577,6.964645485891031,10.032293335512264,10.032293335512264,-21.241870905407513,-14.337844678304647,26.21235649749412
202,5.3545,2.711381299636715,6.749568927120146,10.4146773503603,10.4146773503603,22.333159626154025,15.160328373910742,-21.391404677856418
203,5.3547,2.6873105784791043,6.86775696059951,9.830553264612721,9.830553264612721,20.598357894926142,13.884485577051354,21.168888075769015
204,5.3531,2.686190945854449,6.733553856035092,10.78446482980818,10.78446482980818,-22.513292178925823,14.580442908981684,22.055513005128013
205,5.3551,2.6943904813960087,6.70362144835695,10.406857241769908,10.406857241769908,24.755682291423597,-16.497391669156592,24.379881057387145
206,5.3537,2.652508374295577,6.936515885321426,8.776929370251146,8.776929370251146,20.076596867065962,13.925941860052149,20.89737129790766
207,5.355,2.684123902073411,6.46738509779896,9.073958050323682,9.073958050323682,19.999221597801508,13.733714455373207,-20.380543477002032
208,5.3547,2.7028236708844484,6.885268816998345,9.059280292364397,9.059280292364397,-21.981499003230756,-15.044097652585227,22.276534865636595
209,5.3528,2.698615729248392,6.779110218002165,9.04159501534256,9.04159501534256,-20.650382165409994,-14.240719569051416,-21.164093447543284
210,5.3535,2.6707700580114455,6.35540325491161,9.03632928258356,9.03632928258356,-19.989804659715354,-13.659729536530126,-20.00683420175323
211,5.3535,2.6658577056306343,6.412650541789651,8.964799356404802,8.964799356404802,19.880749445611933,13.820625728098232,-19.43560662194304
212,5.3536,2.6839123783590573,6.461785535155967,8.992822782611121,8.992822782611121,19.675109096842167,13.761030227321047,-19.538403703631435
213,5.3527,2.686090342477098,6.497247314598189,9.068026248127762,9.068026248127762,19.785083663118492,13.498696685618382,-20.41825286054176
214,5.3494,2.685067860780252,6.597051575765969,9.121150263266777,9.121150263266777,20.853983536102636,14.422643485624606,-21.122596932394654
