ID,AverageMass,meanB,meanG,meanR
314,4.8203,40.44127925447421,54.86857990045536,172.1171767446786
315,4.82,38.24199217978593,51.329989336071726,171.94051897784274
316,4.8192,35.19373105758494,47.557345669165734,166.64938586696442
317,4.8189,39.342005309373086,52.09875433939146,175.74265877067592
318,4.8173,38.45071437147317,51.310761596029934,170.75719374074518
319,4.8129,37.70008116883117,49.981939935064936,173.09107142857144
320,3.0577,39.439358135956475,53.481013353849534,178.40237401769522
321,3.0572,38.19897447330287,51.42375431947386,176.95468732582768
322,3.0576,39.587877046825625,53.737259408216026,180.97069807526572
323,3.0576,37.58151468679958,51.570543824466206,180.6688687035508
324,4.4068,36.76186015758444,46.802468455562284,144.53468510661745
325,4.4079,36.28927998229011,46.423598428247274,143.69693950965743
326,4.4085,34.86290638464551,44.35862570645179,140.47479156174808
327,4.4115,37.39147654376081,47.32174931667318,145.96870642048307
328,4.4113,39.43182192006141,50.44201984757936,148.29376610559788
329,4.4101,38.39681614349776,47.94282511210762,147.76654708520178
330,4.4088,39.17787973706269,49.39780297348569,147.94083910530728
331,4.4103,37.73633969716919,46.4382582526098,149.15498918461392
332,4.4103,39.82129312737027,49.14545370456017,151.08440477291649
333,4.4059,37.24619799139168,46.660593017694886,147.94371114299378
334,4.4089,37.58316614566323,47.105351560677455,148.2464890589278
335,4.4065,40.64200233508465,49.965606149056235,150.5848414088344
336,4.4064,40.63627133394575,49.709713291108635,150.18440264951892
337,5.7903,41.107159613399645,56.78600919583373,169.40639954959184
338,5.7906,45.31549593730468,62.72147699408626,181.24784845425262
339,5.7876,42.82147221961079,59.20094951584093,174.1917833975745
340,5.7895,42.708732394366194,59.27009389671362,172.98046948356807
341,5.7909,42.74826471427213,59.5734049633926,175.2250641818009
342,5.7901,43.96373279257497,58.88320399329252,177.5164762313302
343,5.7909,40.667710992496325,55.2496325520229,172.94979500270753
344,5.7896,40.399569095857274,52.869141215603264,174.50188993045057
345,5.7893,39.21945293229761,51.474873909361996,169.9618966977138
346,5.7895,35.437471264367815,47.66298850574712,163.43291187739462
347,5.7903,38.59996229971725,51.325051837888786,169.23947219604148
348,5.7898,40.282380309170044,53.43666516584121,172.15045775176347
349,5.7892,42.49123335089172,58.55549702761683,187.42038528105954
350,5.79,40.648933790635255,54.98725022368029,181.50574112734864
351,5.7883,41.64245106642757,57.229844709832506,185.58281506352782
352,5.7885,41.76051188299817,57.42603439913443,183.78028578890422
353,3.3274,37.98101303142874,50.77781708827171,177.51907541718262
354,3.3287,36.417228551499655,49.68152755173215,173.67902813299233
355,3.3286,35.54905992949471,48.39418331374853,172.2900705052879
356,3.3282,44.795749318801086,68.03013623978201,198.4608174386921
357,3.3255,44.06201211856543,67.17353567334462,197.53747475298871
358,3.7998,42.16250764525994,58.04507645259939,174.3170642201835
359,3.8015,40.130681460001256,55.624850280527006,172.2949000819517
360,3.8014,40.48686767379176,56.50159844543345,172.69554315802668
361,3.8013,42.03755537009694,58.21589523014701,177.4072671246068
362,3.8006,38.44259997844131,51.949929934245986,173.86455750781502
363,3.8,37.62641771881019,50.80456879948641,169.6991761181254
