ID,AverageMass,AreaInSquaredPixels,Roundness,stddev,skewness,kurtosis
680,5.2771,20939.5,0.9631,26.449850492919147,5.121195189713896,26.139962509383416
681,5.2746,24664.5,0.889,29.022449407789793,4.661254335162044,21.658617154655232
682,5.2698,24301.0,0.872,29.972233145105488,4.654087832052611,21.54750374651565
683,5.2685,22707.0,0.8566,28.30605785321222,4.85947544047946,23.545190999203566
684,4.639,18622.5,0.937,28.85408188447756,5.371979876270308,29.27146336593939
685,4.6407,18380.0,0.9466,27.75038721866273,5.418783271374618,29.8596772010903
686,4.6409,18605.0,0.9471,27.772197734909422,5.403801055898281,29.499235872164355
687,4.6359,18561.0,0.9407,27.131955002092393,5.452020656117538,30.066917526891338
688,4.6367,18821.5,0.9567,28.245899398302726,5.384080831528056,29.41623130653712
689,4.6358,18781.5,0.9465,27.71796688506981,5.3848001554302645,29.419028146294117
690,4.6346,22674.5,0.8556,27.397622159431165,5.02488803943879,25.541547470899214
691,4.6337,22237.5,0.8691,27.391054362203086,4.984234203189313,24.73625373572485
692,4.6342,22157.0,0.8777,27.194616490281973,4.975363973971034,24.47335157832584
693,4.6342,22168.0,0.8618,27.53710581739215,5.000182134301146,24.980387033226375
694,4.6352,18534.5,0.952,27.277372754639696,5.431051369795622,29.83715291954541
695,4.6344,23577.5,0.8731,31.045024070266418,4.749186509439866,22.317387573235408
696,4.6328,23434.5,0.8682,31.753338926621947,4.724881570048182,22.088452448903535
697,4.6317,23054.0,0.8794,31.573924719454922,4.801605649168693,22.90256449851884
698,4.6278,23194.5,0.8784,31.429290580149765,4.808777607540977,22.933612490377868
699,4.962,19664.0,0.9738,26.98107005729885,5.202126100484208,27.29890814719213
700,4.9651,19578.0,0.9714,28.083334557060656,5.179550339121084,27.064573738163485
701,4.9661,19976.5,0.9735,27.095839802363404,5.154966210394953,26.798872140493742
702,4.9634,24298.5,0.8872,31.665593083371228,4.606308681867712,21.05194332844462
703,4.9666,23861.5,0.8862,30.491251041414188,4.686837009983833,21.778316510927493
704,4.9637,23980.0,0.8812,31.310456572599666,4.660279066569926,21.602155047122967
705,4.9621,23936.0,0.8881,30.557789817080174,4.690983182615999,21.783639051565842
706,4.9628,23688.0,0.8922,30.189688972871277,4.722552358210363,22.100072329798596
707,3.0221,17622.0,0.938,24.94220966244829,5.564848382950554,31.416320069248535
708,3.0208,17575.0,0.9225,25.232882959646314,5.552329644795784,31.213724846173996
709,3.0234,17855.0,0.9369,25.149902553184962,5.579953795610268,31.740181433563755
710,3.0211,18486.5,0.8959,24.895726588813446,5.454097159602345,29.945413499227293
711,4.5372,18937.0,0.9645,27.52442750185634,5.302265443815131,28.483371052364433
712,4.5397,18675.0,0.9542,26.92221368579591,5.376955641849982,29.37031778942434
713,4.5397,18754.0,0.9575,26.589184290960684,5.352142953517743,28.943699670904113
714,4.5417,18859.0,0.9627,26.569587294081614,5.318382147359536,28.529833116684593
715,4.5405,22306.5,0.9017,29.651456126373606,4.832361422536948,23.499934565417146
716,4.5394,22997.0,0.8807,31.585300275551866,4.761271284752523,22.674040123405952
717,4.5401,22780.5,0.8783,29.553756262404256,4.852658950740583,23.596532095942603
718,4.5416,22357.0,0.8861,28.68849885053063,4.924243812128007,24.305580560765822
719,4.5406,22263.5,0.8808,30.20101413000386,4.837699167031242,23.236310885130642
720,4.5337,22951.0,0.893,30.599937207808306,4.7640449336657404,22.647834441815824
721,4.1058,17029.0,0.9804,27.188472238501152,5.617372286804718,32.09293758733571
722,4.1095,17545.5,0.9732,26.152148706631436,5.604913941834393,31.813884844950444
723,4.1097,18193.0,0.974,27.631420724367192,5.4319375041567595,29.806302687200855
724,4.1067,17634.0,0.9643,28.044522547553804,5.5103389809126915,30.797338830475134
725,4.1061,21155.5,0.851,31.08763971808602,4.969334947406508,24.502690259397255
726,4.1086,20828.5,0.8394,30.097883050225956,5.095103894431141,25.8253701298791
727,4.1072,22121.5,0.8758,29.704682588714,4.891588430041352,23.66549832558299
728,4.1083,22227.5,0.8894,28.957425539676642,4.918596287171328,24.034217420262042
729,4.1066,21898.5,0.8814,29.690615658751767,4.943739106325126,24.49507702486827
730,5.8161,22658.5,0.9524,25.746622837233,4.800518659360046,22.911111674941466
731,5.8114,22595.0,0.9624,26.52818528344654,4.802607313479723,23.07688982807862
732,5.8163,22725.5,0.9648,26.684807760225446,4.870018676890917,23.97576275591523
733,5.8165,27060.5,0.9313,31.172156603493903,4.376720959647961,18.650176133910414
734,5.8151,26623.0,0.919,30.865293142851556,4.472319438689647,19.664221488430055
735,5.8188,26783.5,0.9275,32.111099940160464,4.435851738701129,19.39104167407553
736,5.8178,26958.5,0.9402,31.754569000626148,4.415989630781167,19.155394331168022
737,5.8181,26861.5,0.9291,31.053260753449944,4.405599380659713,18.945860196242435
738,5.817,26409.5,0.9297,27.09569818541633,4.405309525618055,18.952161599522462
739,5.3817,21612.5,0.9538,27.960171341994965,4.925220984892969,24.498777623247754
740,5.3816,21437.5,0.9727,26.90339914841507,4.951707047825303,24.8395250003996
741,5.3828,21659.5,0.9636,27.182839931901185,4.902218521401015,24.244255133198685
742,5.3823,21942.5,0.966,27.2038490368461,4.878582523563124,23.907910150549224
743,5.3851,25879.5,0.8482,30.083592574330474,4.486833947529353,19.788233813852017
744,5.3829,25740.5,0.8879,31.472277815778394,4.415051395191455,19.12948245831964
745,5.3807,25017.0,0.891,30.963661901433888,4.49854054121383,20.00944384208485
746,5.3795,24919.5,0.9059,31.190481066806107,4.5040124388069165,20.211897459204806
747,5.3801,25085.5,0.9055,31.896864497372665,4.453464906550258,19.689353619030555
748,4.4286,18924.5,0.9763,29.127142209882116,5.218812450319128,27.593150895408144
749,4.4275,18807.5,0.9774,30.298566049339957,5.120192970398123,26.595269654714116
750,4.4269,18717.5,0.9848,29.173404336470274,5.157134104177432,27.010754363684143
751,4.4258,18734.5,0.9795,28.446905351000257,5.223664448670558,27.68445615198134
752,4.4263,20367.0,0.9395,29.168152953501302,4.9936605565715375,24.83517942471038
753,4.4261,22637.0,0.8406,29.454812260673187,4.807588179292936,22.758662557942714
754,4.4252,22283.0,0.9071,30.27234799786624,4.83809233641655,23.35409809304647
755,4.4269,22134.5,0.8277,32.05268303747271,4.8176072364338305,23.06987426381291
756,4.4268,21682.5,0.8371,29.316166301397725,4.907766700273577,23.870994725619198
757,3.6093,14560.5,0.9731,26.23336735722782,5.935172185853086,36.0602144808845
758,3.6138,14398.5,0.9626,25.178111487106403,6.014337137215392,37.057136655388845
759,3.6105,14598.5,0.9669,25.393197380092623,5.94223966320788,36.23130360905143
760,3.611,18019.0,0.9113,29.25161469872179,5.27087804569432,28.222468854281434
761,3.6109,17526.0,0.9151,28.000636297868347,5.4158803798238875,29.908110454180893
762,3.6134,17727.0,0.9133,28.720004803312648,5.3625063977386604,29.20326689239377
763,3.6125,19621.0,0.8804,30.42750090687652,5.060266172423926,25.722739212847394
764,3.6142,19425.0,0.8576,28.75718524397791,5.265128261992185,27.787468920825305
765,3.6724,16083.0,0.9668,24.3133506950267,5.716178688272159,33.35502857098118
766,3.6706,16145.0,0.9674,24.745441976241136,5.699199492661698,33.28264898923324
767,3.67,16061.5,0.9704,23.47275711036635,5.746881423003707,33.74547414938946
768,3.6713,18988.5,0.8853,25.567125085837926,5.367399741191878,29.245680363001973
769,3.6704,18855.0,0.9006,25.748107080719357,5.328650509898429,28.506046194916603
770,3.6719,19392.5,0.8935,26.949534760814974,5.2711796255204755,28.276850777724274
771,3.6668,19105.5,0.9013,27.576526658900185,5.232766114031473,27.591423994154983
772,3.6711,19178.5,0.9098,27.141528219072892,5.237676519244369,27.573989609515298
773,3.6694,18977.5,0.8944,26.205638605610893,5.312156033574471,28.679555405735645
774,3.6706,18298.0,0.8997,25.675205784034222,5.458375181033026,30.188202791382984
